"","username","my_watched_episodes","total_count","greater_than_eq_3_count","percentage","category"
"51609","ThotPatrol",5,1,1,1,10
"51610","Thourivel",1,1,0,0,1
"51611","ThousandBirds_",1,1,0,0,1
"51612","Thousandmiles",1,3,1,0.333333333333333,4
"51613","ThousndMaster",2,5,1,0.2,2
"51614","Thowil",3,23,14,0.608695652173913,7
"51615","THQB7",1,1,0,0,1
"51616","Thralldame",12,1,1,1,10
"51617","thrashhead",5,1,1,1,10
"51618","Thraw",4,13,10,0.769230769230769,8
"51619","Thrawnsama",4,7,4,0.571428571428571,6
"51620","ThreeOhEight",4.5,2,1,0.5,5
"51621","ThreeTimesFaster",3,9,6,0.666666666666667,7
"51622","threin",4,107,77,0.719626168224299,8
"51623","threya-cowhai",4,3,2,0.666666666666667,7
"51624","Thrifting",3,3,2,0.666666666666667,7
"51625","Thrilla2k10",11,1,1,1,10
"51626","Throk",5,4,3,0.75,8
"51627","Thrommer",4,3,3,1,10
"51628","Throndir",6,7,5,0.714285714285714,8
"51629","ThroneEins",9,1,1,1,10
"51630","throneofglass123",2,1,0,0,1
"51631","throwthedisc",2.5,16,8,0.5,5
"51632","thrp_mkn",12,1,1,1,10
"51633","thrud-sama",2,3,1,0.333333333333333,4
"51634","Thulhodek",8,6,6,1,10
"51635","Thumbelina28",3,1,1,1,10
"51636","Thumbsy",1,6,1,0.166666666666667,2
"51637","Thumkus",2,51,21,0.411764705882353,5
"51638","thumpz99",5,17,13,0.764705882352941,8
"51639","thunda-san",3,2,1,0.5,5
"51640","thunderalchemist",4,21,16,0.761904761904762,8
"51641","Thunderbird",1,1,0,0,1
"51642","thundermew",7,5,4,0.8,8
"51643","ThunderOrb",9.5,2,2,1,10
"51644","ThunderrVolt",5,13,9,0.692307692307692,7
"51645","thunderside1",2,1,0,0,1
"51646","thunderstorm",3,1,1,1,10
"51647","thunderus",1,93,15,0.161290322580645,2
"51648","thurbou",4,10,7,0.7,7
"51649","thuri",2,5,2,0.4,4
"51650","thurnwenthil",2,14,4,0.285714285714286,3
"51651","Thursday",4,5,5,1,10
"51652","Thuuralin",6,1,1,1,10
"51653","Thuvan",1.5,4,1,0.25,3
"51654","thuyquai",4,17,11,0.647058823529412,7
"51655","ThyArtIsAnime",12,2,2,1,10
"51656","thyella",2,9,4,0.444444444444444,5
"51657","ThyOne",5.5,4,3,0.75,8
"51658","thyran",3,4,4,1,10
"51659","thyrokio",7,11,9,0.818181818181818,9
"51660","thyuchan",2,22,10,0.454545454545455,5
"51661","Ti-chan",1,1,0,0,1
"51662","Ti-chan12",2,3,0,0,1
"51663","Tiag",2,10,3,0.3,3
"51664","Tiago97",4,8,7,0.875,9
"51665","TiagoCosta",6,18,18,1,10
"51666","tiagogomesc",4,30,25,0.833333333333333,9
"51667","TiagoJPF",2,7,3,0.428571428571429,5
"51668","Tiagoo",4,2,2,1,10
"51669","TiagoSG",5,30,26,0.866666666666667,9
"51670","Tiagosoutei",2,9,4,0.444444444444444,5
"51671","tiagra",3,11,6,0.545454545454545,6
"51672","Tiam_Kara",4,12,9,0.75,8
"51673","Tiamat64",5,3,2,0.666666666666667,7
"51674","Tiame",3,5,3,0.6,6
"51675","tiannabanana",2.5,2,1,0.5,5
"51676","Tianzi",5,12,10,0.833333333333333,9
"51677","tiaraa99",7,6,6,1,10
"51678","Tiazmer",1.5,4,1,0.25,3
"51679","TIB_Teleco",6,1,1,1,10
"51680","TIB1224Y",7,1,1,1,10
"51681","Tibba",3,1,1,1,10
"51682","Tibbert_The_Cat",7.5,2,1,0.5,5
"51683","tiberis1221",1,7,1,0.142857142857143,2
"51684","TibetanJazz666",1,48,10,0.208333333333333,3
"51685","tiborkiss",2,5,1,0.2,2
"51686","tiburoncin",13,1,1,1,10
"51687","ticaminha",7,3,3,1,10
"51688","TickleMeFrosty",1,3,0,0,1
"51689","TiDoAlSizz",4,1,1,1,10
"51690","Tidsu",2,1,0,0,1
"51691","Tiduas",5,1,1,1,10
"51692","Tidus",2,7,3,0.428571428571429,5
"51693","Tidus921",2,13,6,0.461538461538462,5
"51694","Tidusas",2,38,16,0.421052631578947,5
"51695","Tidusover",5,9,6,0.666666666666667,7
"51696","Tidusrox",3,3,2,0.666666666666667,7
"51697","tidussora0",4,8,6,0.75,8
"51698","Tiea",5,3,2,0.666666666666667,7
"51699","tiedjind",2,1,0,0,1
"51700","Tieguai999",5,1,1,1,10
"51701","TiElite",4,2,2,1,10
"51702","tienshinhan",2,21,10,0.476190476190476,5
"51703","Tiernoct",3,21,11,0.523809523809524,6
"51704","Tiesham",3,2,2,1,10
"51705","Tifa-nix",3,9,6,0.666666666666667,7
"51706","TifaPratt",1,16,4,0.25,3
"51707","Tiffy_07",3.5,2,1,0.5,5
"51708","TiG3R",2,11,1,0.0909090909090909,1
"51709","Tiga",7,2,1,0.5,5
"51710","Tigara",4,7,7,1,10
"51711","TiGeR_991",2,5,2,0.4,4
"51712","Tiger-Lily",4.5,6,5,0.833333333333333,9
"51713","tiger31648",2,43,21,0.488372093023256,5
"51714","tiger416",1,11,2,0.181818181818182,2
"51715","tiger536",5,41,27,0.658536585365854,7
"51716","TigerCatE1",16,1,1,1,10
"51717","Tigerclaw1674",3,83,58,0.698795180722892,7
"51718","Tigercorpse",2,1,0,0,1
"51719","TigerInWhite",1,3,0,0,1
"51720","tigerroxx",5,1,1,1,10
"51721","tigersjoseph",4,1,1,1,10
"51722","TigerTaiga",2,39,16,0.41025641025641,5
"51723","Tigertrb",3,8,5,0.625,7
"51724","tigerwoods",1,440,78,0.177272727272727,2
"51725","Tiggax",4.5,2,2,1,10
"51726","TigreDemon",1,1,0,0,1
"51727","Tigrera99",2,25,11,0.44,5
"51728","TigreVorn",4,2,2,1,10
"51729","Tihete",4,7,7,1,10
"51730","Tihiro94",6,2,2,1,10
"51731","Tiiago94",2,1,0,0,1
"51732","tiignon",2.5,30,15,0.5,5
"51733","Tiiic",3,10,6,0.6,6
"51734","Tiinea",4,14,10,0.714285714285714,8
"51735","Tijami",3,9,6,0.666666666666667,7
"51736","tijo2035",6,3,3,1,10
"51737","TikeyXX",3,1,1,1,10
"51738","Tiki",3,2,1,0.5,5
"51739","TikkilaSunrise",1.5,6,2,0.333333333333333,4
"51740","tikkimikk",5,4,4,1,10
"51741","tikor",2,2,1,0.5,5
"51742","TiLK",9.5,2,1,0.5,5
"51743","tilk-tanuki",3,1,1,1,10
"51744","TiLLmaNN",2,6,3,0.5,5
"51745","tilouloudu78",3,64,37,0.578125,6
"51746","Tilpo",6,18,16,0.888888888888889,9
"51747","tiltoin123",3,5,3,0.6,6
"51748","Tim-Chimu",2,3,1,0.333333333333333,4
"51749","Timanentus",5,3,3,1,10
"51750","timarques",2,3,1,0.333333333333333,4
"51751","TimChan",3.5,6,4,0.666666666666667,7
"51752","Time_Hollow",4.5,2,2,1,10
"51753","Time-Machine",5.5,2,2,1,10
"51754","time0897",8,11,10,0.909090909090909,10
"51755","TIME2DIE",1,1,0,0,1
"51756","timeangel13",3,1,1,1,10
"51757","TimeChaser",3,6,3,0.5,5
"51758","Timelady_",3,4,2,0.5,5
"51759","Timelif3",3,1,1,1,10
"51760","Timemachine",7.5,4,4,1,10
"51761","TimeMaster18",5,4,3,0.75,8
"51762","Timeout808",2,136,63,0.463235294117647,5
"51763","timerrabbit",8,1,1,1,10
"51764","TimeToRepent",3,4,2,0.5,5
"51765","TimeTraveler-",7,1,1,1,10
"51766","timinycricket",5,4,3,0.75,8
"51767","TimMcIlrath",2.5,6,3,0.5,5
"51768","timmerthee",3,25,17,0.68,7
"51769","Timmeyy",1.5,6,1,0.166666666666667,2
"51770","Timmity",2,9,1,0.111111111111111,2
"51771","Timmy_Kun",4,13,7,0.538461538461538,6
"51772","timokkuma",6,14,10,0.714285714285714,8
"51773","Timon",3,23,16,0.695652173913043,7
"51774","Timoteeei",3.5,2,1,0.5,5
"51775","Timotei",5,9,7,0.777777777777778,8
"51776","timovich",4,1,1,1,10
"51777","Timrrr",6,3,3,1,10
"51778","TimTheGamer",1,13,3,0.230769230769231,3
"51779","timurfuruncu",1,1,0,0,1
"51780","Tin-sensei",2,14,6,0.428571428571429,5
"51781","Tina95",1,3,1,0.333333333333333,4
"51782","Tinami",3.5,8,6,0.75,8
"51783","TinaYoshi",1.5,2,0,0,1
"51784","Tine_Melkal",7.5,8,7,0.875,9
"51785","Tinehtele",3,2,1,0.5,5
"51786","tinen28",2,14,5,0.357142857142857,4
"51787","Tineppi",3,1,1,1,10
"51788","tingo_",3,2,1,0.5,5
"51789","Tini",4.5,4,4,1,10
"51790","tinia",4,1,1,1,10
"51791","tinkerair",3,2,1,0.5,5
"51792","TinkerBells",4,1,1,1,10
"51793","tinkitiger",5.5,2,1,0.5,5
"51794","Tinme",2,37,5,0.135135135135135,2
"51795","TinOfSalsa",2,26,12,0.461538461538462,5
"51796","tinofspam",3,14,8,0.571428571428571,6
"51797","Tinomotjo",4,3,3,1,10
"51798","tinosoft",5,21,17,0.80952380952381,9
"51799","tinsama",4,3,2,0.666666666666667,7
"51800","Tintaglia",3,18,12,0.666666666666667,7
"51801","Tintalle",3,3,2,0.666666666666667,7
"51802","tinton551",2,8,2,0.25,3
"51803","Tintou-Tenshi",3,6,4,0.666666666666667,7
"51804","Tiny_Otaku",15,1,1,1,10
"51805","Tiny42",1,1,0,0,1
"51806","tinyaudiophile",1.5,2,0,0,1
"51807","TinyBaka",22,1,1,1,10
"51808","TinyCliff",2,15,5,0.333333333333333,4
"51809","TinyGurl80",2,1,0,0,1
"51810","TinyPear",2,18,8,0.444444444444444,5
"51811","Tinypiano",2,9,3,0.333333333333333,4
"51812","TinyTashii",3,5,3,0.6,6
"51813","TioKiyoshi",2,5,2,0.4,4
"51814","TioLaranjaDC",3,2,2,1,10
"51815","tipou",2,96,41,0.427083333333333,5
"51816","Tipper",1.5,16,2,0.125,2
"51817","TipsyTwist",6.5,4,3,0.75,8
"51818","Tiptaps",6,1,1,1,10
"51819","tirafesi",8,1,1,1,10
"51820","Tirami",2,5,1,0.2,2
"51821","Tiramie_Teitoku",2,9,4,0.444444444444444,5
"51822","Tiran86",13,1,1,1,10
"51823","tiraneli",5,5,5,1,10
"51824","tired",3,13,9,0.692307692307692,7
"51825","tiredtojo",1,1,0,0,1
"51826","TiRiSh",9,1,1,1,10
"51827","tirru",3.5,24,15,0.625,7
"51828","TiruYasha",2.5,14,7,0.5,5
"51829","TiSchot",4.5,2,1,0.5,5
"51830","TisCuca",2,35,14,0.4,4
"51831","Tishka",3,1,1,1,10
"51832","TishSarangHea",7,1,1,1,10
"51833","tison98",3.5,10,6,0.6,6
"51834","Tisso",3,5,3,0.6,6
"51835","tissuehimefag",3,12,8,0.666666666666667,7
"51836","tistdragon",6.5,2,1,0.5,5
"51837","Titadou",5.5,34,32,0.941176470588235,10
"51838","Titanchain",1,3,0,0,1
"51839","TitaniaDreams",1,5,1,0.2,2
"51840","TitaniaGrace",2,5,2,0.4,4
"51841","TitanioVerde",2,8,3,0.375,4
"51842","titaniumoxide",2.5,4,2,0.5,5
"51843","Titanoc",4,1,1,1,10
"51844","Titanx2111",3,3,2,0.666666666666667,7
"51845","tite22",3,1,1,1,10
"51846","TiteHirata",4,7,4,0.571428571428571,6
"51847","Titens",2,47,23,0.48936170212766,5
"51848","Tithenion",4,1,1,1,10
"51849","tito12512",5,15,14,0.933333333333333,10
"51850","titodz",2,3,1,0.333333333333333,4
"51851","TitorP",5.5,6,6,1,10
"51852","titoville",3,5,3,0.6,6
"51853","Titsuyas",1,2,0,0,1
"51854","Titticat",4.5,2,2,1,10
"51855","TituLino",5,32,24,0.75,8
"51856","Tity",1,15,4,0.266666666666667,3
"51857","Tiukukello",1,4,1,0.25,3
"51858","tiva123",3,2,1,0.5,5
"51859","Tivrusky",3.5,2,1,0.5,5
"51860","tivtiv",5,5,3,0.6,6
"51861","tiwohunter",15,1,1,1,10
"51862","tizza007",1.5,8,2,0.25,3
"51863","Tizzy",3.5,4,4,1,10
"51864","tj_odee",4,6,6,1,10
"51865","Tj_Thunder",1,2,0,0,1
"51866","Tjalfei",5,5,4,0.8,8
"51867","TjangMi-Alba",3,63,35,0.555555555555556,6
"51868","TJax",3,2,1,0.5,5
"51869","TJF",3,62,34,0.548387096774194,6
"51870","TjGosu",2,10,3,0.3,3
"51871","tjofthewired",4,6,3,0.5,5
"51872","tjollahopp",8,1,1,1,10
"51873","tjord",5,23,19,0.826086956521739,9
"51874","tjzzz",3.5,8,6,0.75,8
"51875","tk-noodles",2,7,3,0.428571428571429,5
"51876","tkdark2",4,5,3,0.6,6
"51877","tkdwn",11,1,1,1,10
"51878","tkfamilysk",3,1,1,1,10
"51879","TKHilton",7,1,1,1,10
"51880","TKisawesome",2.5,36,18,0.5,5
"51881","tkizzi",2.5,12,6,0.5,5
"51882","TKKHSSP",5,4,3,0.75,8
"51883","TKOKOx",2,1,0,0,1
"51884","Tksuzuran",1,23,7,0.304347826086957,4
"51885","TksYoshida",2,40,19,0.475,5
"51886","TKWx",3,64,38,0.59375,6
"51887","tlato_but",2,1,0,0,1
"51888","Tlen",6,6,4,0.666666666666667,7
"51889","tlinth",2,1,0,0,1
"51890","TLO",3.5,32,25,0.78125,8
"51891","tlovr",4,4,3,0.75,8
"51892","tlPsyren",13,1,1,1,10
"51893","Tm1c",3.5,14,11,0.785714285714286,8
"51894","Tmau",2,7,2,0.285714285714286,3
"51895","TMC2014",6,1,1,1,10
"51896","TMDivyo",5,2,2,1,10
"51897","Tmesis",15,3,3,1,10
"51898","TMF",5.5,8,8,1,10
"51899","tminus31",2.5,4,2,0.5,5
"51900","TMisuzuT",1,15,2,0.133333333333333,2
"51901","Tmorley",3,5,4,0.8,8
"51902","tmth",5,27,20,0.740740740740741,8
"51903","TMtrue",2,3,1,0.333333333333333,4
"51904","tn5421",1,2,0,0,1
"51905","Tnvlsrule",1,1,0,0,1
"51906","To9Rene",8,1,1,1,10
"51907","Toa_of_Gallifrey",2,22,8,0.363636363636364,4
"51908","Toadounet",4.5,12,11,0.916666666666667,10
"51909","Toadychan",8,1,1,1,10
"51910","toakh2",3,6,5,0.833333333333333,9
"51911","toALSATIA",4,11,8,0.727272727272727,8
"51912","Toarujisuru",3,111,57,0.513513513513513,6
"51913","Toashel",3,25,13,0.52,6
"51914","ToastApprentice",5,1,1,1,10
"51915","Toasted-Reason",4,26,21,0.807692307692308,9
"51916","ToastedWaffle",5,1,1,1,10
"51917","toaster-monster",4,2,1,0.5,5
"51918","toaster501",3,1,1,1,10
"51919","toasterbeep",5,3,2,0.666666666666667,7
"51920","Toastghost",4,29,18,0.620689655172414,7
"51921","toastyotaku42",4,1,1,1,10
"51922","Toastyy",1,3,1,0.333333333333333,4
"51923","tobako",2,4,1,0.25,3
"51924","Tobata",6,2,2,1,10
"51925","tobbe628",6,11,9,0.818181818181818,9
"51926","Tobhyasbey",1,7,0,0,1
"51927","Tobi_Mud",6,5,5,1,10
"51928","Tobi-sama",8,1,1,1,10
"51929","Tobi118",4,3,3,1,10
"51930","Tobi2x4",4,11,10,0.909090909090909,10
"51931","tobi5797",8,4,4,1,10
"51932","TobiasAnimeMan",3,2,1,0.5,5
"51933","tobigoodXD",8,3,3,1,10
"51934","Tobiichi",4,32,31,0.96875,10
"51935","Tobik22",2,2,1,0.5,5
"51936","TobiMTA",2,4,1,0.25,3
"51937","TobiNiceTank",1,1,0,0,1
"51938","TobiOrNotTobi",4,8,6,0.75,8
"51939","TobiPeinZetsu",3,1,1,1,10
"51940","Tobirama_2nd",3,1,1,1,10
"51941","Toboez",2,5,0,0,1
"51942","Tobor",9,4,4,1,10
"51943","Toby_Bavin",2,1,0,0,1
"51944","tobyzoey",1,1,0,0,1
"51945","TOCADAE",2,30,14,0.466666666666667,5
"51946","tocaia",3.5,8,4,0.5,5
"51947","Todd6",3,3,2,0.666666666666667,7
"51948","TODDEXCALIBUR",2,2,0,0,1
"51949","Toddziak",1,4,0,0,1
"51950","Todeswalza",10,1,1,1,10
"51951","todiwan",4,2,1,0.5,5
"51952","todo",4,21,16,0.761904761904762,8
"51953","todorakis",2.5,2,1,0.5,5
"51954","todorroglev7",4,1,1,1,10
"51955","todos_caeran",2,1,0,0,1
"51956","Toduro-Kun",2,20,6,0.3,3
"51957","Tof",3,12,8,0.666666666666667,7
"51958","Toffee86",3,42,26,0.619047619047619,7
"51959","Toffeequeen",2,10,3,0.3,3
"51960","toffeetoffee",3,27,16,0.592592592592593,6
"51961","ToFk0-kun",5,3,3,1,10
"51962","toftt",6,1,1,1,10
"51963","tofu_on_crack",2,70,25,0.357142857142857,4
"51964","tofu78tide",1,3,1,0.333333333333333,4
"51965","tofubunny2",1,3,0,0,1
"51966","tofuninja",6,2,2,1,10
"51967","tofupika",2,59,29,0.491525423728814,5
"51968","tofuu",2,19,6,0.315789473684211,4
"51969","tofy_soujiseta",6,4,3,0.75,8
"51970","Togava",3,38,22,0.578947368421053,6
"51971","Togechi",2.5,2,1,0.5,5
"51972","Togekip",1,1,0,0,1
"51973","Togetokage",5,11,9,0.818181818181818,9
"51974","togeyanagi",4,117,71,0.606837606837607,7
"51975","togokce",4,53,34,0.641509433962264,7
"51976","Tohm",3,26,15,0.576923076923077,6
"51977","Tohma",8,2,2,1,10
"51978","Tohokujin",5,1,1,1,10
"51979","TohoSan",3,79,45,0.569620253164557,6
"51980","Tohru_Yamashita",1,1,0,0,1
"51981","TohsakaBestWaifu",4.5,2,2,1,10
"51982","Tojimo",2,1,0,0,1
"51983","Tokaivader",5,1,1,1,10
"51984","tokalev",6,1,1,1,10
"51985","tokar133",5.5,10,7,0.7,7
"51986","Toker",1,3,1,0.333333333333333,4
"51987","tokhito",3,15,8,0.533333333333333,6
"51988","toki-doki",6,3,3,1,10
"51989","Tokichu",1,2,0,0,1
"51990","Tokidoki-6",3.5,4,3,0.75,8
"51991","tokidokilove93",2,24,11,0.458333333333333,5
"51992","Tokiko91",7.5,4,3,0.75,8
"51993","TokikoTsukito",3,10,8,0.8,8
"51994","tokimasa",8,1,1,1,10
"51995","Tokimime",6,2,2,1,10
"51996","tokisama21",2.5,8,4,0.5,5
"51997","Tokisaurus",1,2,0,0,1
"51998","TokkiAi",6.5,6,5,0.833333333333333,9
"51999","tokoharu",1,5,1,0.2,2
"52000","Tokonitsu",2.5,6,3,0.5,5
"52001","Tokoya",10,1,1,1,10
"52002","TokoyamiSenshi",17,1,1,1,10
"52003","Tokubei",8,1,1,1,10
"52004","Tokui",1,6,0,0,1
"52005","tokurolee",3.5,4,3,0.75,8
"52006","TokuShige-kun",4,1,1,1,10
"52007","Tokuwa",3,26,15,0.576923076923077,6
"52008","tokyochibi",13,3,3,1,10
"52009","TokyoCrazyPXD",1,13,1,0.0769230769230769,1
"52010","tokyoghoul_dream",2,1,0,0,1
"52011","TokyoMist",3,1,1,1,10
"52012","TokyoNeonLight",1,1,0,0,1
"52013","Tokyxchan",3.5,2,1,0.5,5
"52014","tolachan",1,41,10,0.24390243902439,3
"52015","Toleedo",3,1,1,1,10
"52016","TolicH",5,15,12,0.8,8
"52017","tolis947",2,1,0,0,1
"52018","tolkir",6,1,1,1,10
"52019","tolliverasleon",1.5,12,5,0.416666666666667,5
"52020","toltolm",3,2,1,0.5,5
"52021","Tom2401",6,8,7,0.875,9
"52022","tom99",3,3,2,0.666666666666667,7
"52023","TomaChanMii",2,7,3,0.428571428571429,5
"52024","tomarnk",5.5,4,4,1,10
"52025","tomaros",3.5,6,5,0.833333333333333,9
"52026","tomasfpmonteiro",1.5,2,0,0,1
"52027","Tomash231",6,1,1,1,10
"52028","Tomasxp",3,23,14,0.608695652173913,7
"52029","tomat007",3,13,8,0.615384615384615,7
"52030","Tomate-Kun",3,7,4,0.571428571428571,6
"52031","Tomatepompom",3.5,4,3,0.75,8
"52032","Tomatito",1,1,0,0,1
"52033","TomatoCake",3,3,2,0.666666666666667,7
"52034","tomatoman80",2,2,0,0,1
"52035","Tomaton",3,58,31,0.53448275862069,6
"52036","TomatoPizza",2,13,5,0.384615384615385,4
"52037","tomatton",6,5,5,1,10
"52038","tomber",4,1,1,1,10
"52039","Tomboki",5,7,7,1,10
"52040","Tombolo",4,1,1,1,10
"52041","tombomb101",1,1,0,0,1
"52042","Tomboykitten",2,1,0,0,1
"52043","Tombstone0682",2,3,1,0.333333333333333,4
"52044","Tomcat90",2,18,7,0.388888888888889,4
"52045","TomDawn",3,6,5,0.833333333333333,9
"52046","tomek996",5,3,3,1,10
"52047","tomekbuszewski",2,5,1,0.2,2
"52048","TomekPL",4.5,2,2,1,10
"52049","TomeReader",9,1,1,1,10
"52050","tomhannay",2.5,18,9,0.5,5
"52051","tomhinhat",1,3,0,0,1
"52052","Tomhwk",2.5,14,7,0.5,5
"52053","Tomi_88",2,5,2,0.4,4
"52054","tomi03",2.5,4,2,0.5,5
"52055","Tomicide",3.5,12,10,0.833333333333333,9
"52056","Tomicsavo",1,1,0,0,1
"52057","tomifla",2,28,12,0.428571428571429,5
"52058","tomik4a",1,3,0,0,1
"52059","Tomikami_Yurie",3,9,5,0.555555555555556,6
"52060","Tomiko",17,1,1,1,10
"52061","Tomiko15",1,1,0,0,1
"52062","TomikoReikishi",3,1,1,1,10
"52063","Tomikovan",2.5,20,10,0.5,5
"52064","tominator4444",4,10,9,0.9,9
"52065","Tomisherio",6,2,1,0.5,5
"52066","Tomislav",3,5,4,0.8,8
"52067","TomiSon",4,8,6,0.75,8
"52068","TomKawaii",1,1,0,0,1
"52069","TomLedingham",2,18,6,0.333333333333333,4
"52070","TommasoDS",16.5,2,2,1,10
"52071","Tommeow",1,15,4,0.266666666666667,3
"52072","tommerg",2,43,18,0.418604651162791,5
"52073","Tommerz",1,1,0,0,1
"52074","Tommi31",2,16,7,0.4375,5
"52075","Tommodore",3,3,2,0.666666666666667,7
"52076","Tommy",4,5,4,0.8,8
"52077","tommy_418",7,1,1,1,10
"52078","Tommy-sama",2,25,9,0.36,4
"52079","Tommy0wn",9,1,1,1,10
"52080","tommy73",3,3,2,0.666666666666667,7
"52081","Tommypez97",8.5,2,2,1,10
"52082","TommyQD",2,6,1,0.166666666666667,2
"52083","TommyS",5,1,1,1,10
"52084","tomnomnom",7,4,3,0.75,8
"52085","tomo-kirisuto",2,25,10,0.4,4
"52086","tomo-poo",2,5,2,0.4,4
"52087","Tomo-tan",8,1,1,1,10
"52088","Tomohisa-san",1.5,2,0,0,1
"52089","ToMoKa-yd",1,5,1,0.2,2
"52090","Tomoki_Sakurai",6.5,2,2,1,10
"52091","Tomoki-kun",3,1,1,1,10
"52092","Tomoki-sama",3.5,18,11,0.611111111111111,7
"52093","Tomoko-chan",11,3,2,0.666666666666667,7
"52094","TomorrowGui",3,5,3,0.6,6
"52095","Tomosane",1,23,4,0.173913043478261,2
"52096","tomotomi",4,45,29,0.644444444444444,7
"52097","Tomoya-kyn",2,8,3,0.375,4
"52098","Tomoya-San",1,1,0,0,1
"52099","Tomoya-Senpai",1,13,4,0.307692307692308,4
"52100","Tomoya666",2,30,14,0.466666666666667,5
"52101","tomoyo14",7,1,1,1,10
"52102","TomoyoShoujoChan",6,1,1,1,10
"52103","Tomppaa",2,33,14,0.424242424242424,5
"52104","Tomssek",3,3,2,0.666666666666667,7
"52105","Tomstrife",15,1,1,1,10
"52106","TomT7",1.5,2,0,0,1
"52107","tomteamm",2,42,16,0.380952380952381,4
"52108","Tomteee",6,9,8,0.888888888888889,9
"52109","TomTobyHolden",2.5,16,8,0.5,5
"52110","tomunio89",2,7,2,0.285714285714286,3
"52111","Tomura_Ayane",2,55,16,0.290909090909091,3
"52112","tomzwalker",3,9,6,0.666666666666667,7
"52113","Ton_Schluter",5,2,2,1,10
"52114","tonarusek1988",2,1,0,0,1
"52115","tonchip",2.5,2,1,0.5,5
"52116","Tonders",6,37,32,0.864864864864865,9
"52117","Tondog",2,19,6,0.315789473684211,4
"52118","tonedeaf",6,2,2,1,10
"52119","Toner",12,1,1,1,10
"52120","Tonera",1,1,0,0,1
"52121","Tonerz",4,22,15,0.681818181818182,7
"52122","tongtongwxp",3,13,13,1,10
"52123","tonguecat",5,17,16,0.941176470588235,10
"52124","tongueofcat",1.5,2,0,0,1
"52125","Tonhow",4,34,24,0.705882352941177,8
"52126","Toni-Ann",2,7,3,0.428571428571429,5
"52127","Toni1991",7,3,3,1,10
"52128","toniodroney",3,22,17,0.772727272727273,8
"52129","tonitonkata",3,3,2,0.666666666666667,7
"52130","Tonitrum",1,3,1,0.333333333333333,4
"52131","Tonmoy_Sharma63",13,2,2,1,10
"52132","Tonokai",4,7,4,0.571428571428571,6
"52133","Tonoye-chan",4,3,2,0.666666666666667,7
"52134","Tonster101",12,1,1,1,10
"52135","Tony_PKO",2,1,0,0,1
"52136","Tony_Uzumaki",5,5,5,1,10
"52137","Tony_V",3,1,1,1,10
"52138","tony3479",8.5,4,4,1,10
"52139","Tony623",3,25,15,0.6,6
"52140","tonycosta",1,16,4,0.25,3
"52141","tonydaletony",2.5,6,3,0.5,5
"52142","Tonylikespie",5,14,9,0.642857142857143,7
"52143","tonynasta",3.5,4,2,0.5,5
"52144","tonytheotaku",12,2,2,1,10
"52145","TonyTonyChoppah",18,1,1,1,10
"52146","TonyxTaichou",3,20,12,0.6,6
"52147","TonyYamato",1.5,10,1,0.1,1
"52148","tonyypai",1,1,0,0,1
"52149","toobsessed13",10,1,1,1,10
"52150","tooConfused",5,4,4,1,10
"52151","Toohixx",2,8,3,0.375,4
"52152","toohruu",2,3,1,0.333333333333333,4
"52153","TooJustice",3,3,2,0.666666666666667,7
"52154","Toolittletoolate",2,4,2,0.5,5
"52155","toom12",7.5,4,4,1,10
"52156","Toon_Link",5,5,4,0.8,8
"52157","Tooru05",3,15,11,0.733333333333333,8
"52158","Tooscka",5,1,1,1,10
"52159","Tooshi_",4,5,3,0.6,6
"52160","TooSugoiToHandle",6,1,1,1,10
"52161","tooth",4,2,2,1,10
"52162","Toothless_Snake",9.5,2,2,1,10
"52163","TootMyFlute",5,3,2,0.666666666666667,7
"52164","Toots",2,9,3,0.333333333333333,4
"52165","TootsieRoll",2,3,0,0,1
"52166","Tootsy",2,39,16,0.41025641025641,5
"52167","Tootu",6,1,1,1,10
"52168","Toozoku",7,10,9,0.9,9
"52169","TOP_otaku",1,1,0,0,1
"52170","Top3797",2,90,42,0.466666666666667,5
"52171","Topah",1,1,0,0,1
"52172","TopDerpyAnime",1.5,10,3,0.3,3
"52173","Toph-Tenacious",5,4,4,1,10
"52174","Topo02",5,17,13,0.764705882352941,8
"52175","topo1",2,4,2,0.5,5
"52176","TopoR",3,8,8,1,10
"52177","TOPOtaku",2,3,1,0.333333333333333,4
"52178","toppa9",7,4,4,1,10
"52179","topre",1,11,1,0.0909090909090909,1
"52180","TopWolf78",3,14,10,0.714285714285714,8
"52181","Tor_Estel",1,1,0,0,1
"52182","Tora",1,31,6,0.193548387096774,2
"52183","ToraCao",3,3,2,0.666666666666667,7
"52184","Torafaruga",5,2,2,1,10
"52185","Torah",7,1,1,1,10
"52186","ToraKingz",5.5,6,4,0.666666666666667,7
"52187","toranosuke",3,3,2,0.666666666666667,7
"52188","ToranR",12,3,3,1,10
"52189","Torasori",2,1,0,0,1
"52190","ToraX",2.5,14,7,0.5,5
"52191","Torazu",1,1,0,0,1
"52192","Torbear",4.5,10,10,1,10
"52193","Torben0411",1,2,0,0,1
"52194","torched19",3,3,2,0.666666666666667,7
"52195","Toreno",2,13,5,0.384615384615385,4
"52196","Torff",7,1,1,1,10
"52197","Torgeir",6,1,1,1,10
"52198","torgon02",2,17,6,0.352941176470588,4
"52199","Tori_hime",2,7,3,0.428571428571429,5
"52200","Torias",1,1,0,0,1
"52201","toricchi",6,2,1,0.5,5
